1,collectionSiteId,collectorUsername,airTemp,algalBloom,algalBloomSheen,batherLoad,plantDebris,time.of.entry,Date,Time,turbidity,waterAppearance,waterfowlPresence,waterTemp,waveIntensity,comment,phosphorusSample,favorability,lat,long
314,WaubesaPier5,kneppreth,69.5,1,0,1,1,7/18/14 12:53,7/16/14,15:40:00,70,2,1,77,2,undefined,FALSE,Good,43.00700556,-89.30917778
315,WaubesaPier5,kneppreth,74.5,2,0,1,1,7/20/14 12:49,7/17/14,15:00:00,35,3,1,80.4,1,undefined,FALSE,Good,43.00700556,-89.30917778
316,WaubesaPier5,kneppreth,72.5,1,0,1,1,7/21/14 16:56,7/18/14,12:45:00,75,2,1,76.3,1,undefined,FALSE,Good,43.00700556,-89.30917778
317,WaubesaPier5,kneppreth,73.9,1,0,2,1,7/22/14 15:10,7/20/14,22:45:00,85,2,1,75.2,1,undefined,FALSE,Good,43.00700556,-89.30917778
318,WaubesaPier5,kneppreth,83.4,1,0,1,1,7/25/14 15:49,7/21/14,16:50:00,75,1,1,78.8,1,Heavy boat traffic,FALSE,Good,43.00700556,-89.30917778
319,WaubesaPier5,kneppreth,87.3,1,0,1,1,7/26/14 15:17,7/22/14,15:05:00,75,1,1,79.5,2,undefined,FALSE,Good,43.00700556,-89.30917778
320,WaubesaPier5,kneppreth,71.8,1,0,1,1,8/9/14 19:20,7/25/14,15:40:00,70,2,1,75.7,1,undefined,FALSE,Good,43.00700556,-89.30917778
321,WaubesaPier5,kneppreth,78.7,1,0,1,1,8/9/14 19:21,7/26/14,15:10:00,70,1,1,77.2,1,undefined,FALSE,Good,43.00700556,-89.30917778
322,WaubesaPier5,kneppreth,64.9,1,0,1,1,8/10/14 12:42,7/29/14,8:15:41,80,1,1,72,2,thermometer broke; water was very green and covered in algae,TRUE,Good,43.00700556,-89.30917778
323,WaubesaPier5,kneppreth,77.2,1,0,1,1,8/11/14 19:42,8/9/14,19:15:30,45,1,1,75.9,1,undefined,FALSE,Good,43.00700556,-89.30917778
324,WaubesaPier5,kneppreth,77.5,1,0,1,1,8/13/14 15:44,8/10/14,12:30:04,60,1,1,78.1,1,"along shore parallel to path, looked what appeared to be a less prevalent algal bloom; not completely covered with bloom, but enough to deter me from wanting to swim there.",FALSE,Good,43.00700556,-89.30917778
325,WaubesaPier5,kneppreth,80,1,0,1,1,8/14/14 15:02,8/11/14,14:20:01,65,1,1,81.9,1,undefined,FALSE,Good,43.00700556,-89.30917778
326,WaubesaPier5,kneppreth,77.5,1,0,1,2,8/15/14 14:55,8/13/14,15:05:27,65,1,1,77.2,2,undefined,FALSE,Good,43.00700556,-89.30917778
327,WaubesaPier5,kneppreth,69.3,1,0,1,1,8/17/14 14:14,8/14/14,14:40:39,60,2,1,77,1,undefined,FALSE,Good,43.00700556,-89.30917778
328,WaubesaPier5,kneppreth,77.2,1,2,1,1,8/18/14 14:57,8/15/14,14:50:24,55,2,1,76.6,2,undefined,FALSE,Unknown,43.00700556,-89.30917778
329,WaubesaPier5,kneppreth,74.3,1,0,1,1,8/20/14 15:05,8/17/14,14:05:31,70,1,1,75.6,1,undefined,FALSE,Good,43.00700556,-89.30917778
330,WaubesaPier5,kneppreth,81.5,2,0,2,2,8/22/14 15:31,8/18/14,14:25:13,55,2,1,77,1,undefined,FALSE,Good,43.00700556,-89.30917778
331,WaubesaPier5,kneppreth,81.5,1,0,1,1,8/23/14 12:20,8/20/14,14:50:48,55,2,1,79.3,1,bloom present at each site,FALSE,Good,43.00700556,-89.30917778
332,WaubesaPier5,kneppreth,83.7,1,0,1,1,8/24/14 10:03,8/22/14,14:50:39,55,2,1,81.9,1,hottest day of the year thus far and water was refreshing!,FALSE,Good,43.00700556,-89.30917778
333,WaubesaPier5,kneppreth,75.8,1,0,1,1,8/25/14 16:04,8/23/14,12:10:56,60,2,1,76.6,1,undefined,FALSE,Good,43.00700556,-89.30917778
334,WaubesaPier5,kneppreth,74.8,1,0,1,1,8/26/14 16:53,8/24/14,9:55:22,70,2,1,74.8,1,covered in debris,FALSE,Good,43.00700556,-89.30917778
335,WaubesaPier5,kneppreth,74.3,1,0,1,1,8/29/14 14:15,8/25/14,15:45:15,65,2,1,77.2,1,undefined,FALSE,Good,43.00700556,-89.30917778
336,WaubesaPier5,kneppreth,75,1,0,1,1,8/30/14 13:21,8/26/14,16:45:23,65,2,1,79.5,1,after rain,FALSE,Good,43.00700556,-89.30917778
337,WaubesaPier5,kneppreth,84.2,1,0,1,1,8/31/14 15:49,8/29/14,14:10:42,65,2,1,78.8,1,undefined,FALSE,Good,43.00700556,-89.30917778
338,WaubesaPier5,kneppreth,74.5,1,0,1,1,9/1/14 15:20,8/30/14,13:15:34,65,2,1,76.8,2,undefined,FALSE,Good,43.00700556,-89.30917778
339,WaubesaPier5,kneppreth,82.1,1,0,1,1,9/2/14 14:51,8/31/14,15:45:35,55,2,1,79,2,bathers were dog and owner,FALSE,Good,43.00700556,-89.30917778
340,WaubesaPier5,kneppreth,76.8,1,0,1,2,9/7/14 12:51,9/1/14,15:15:28,60,2,1,77,2,undefined,FALSE,Poor,43.00700556,-89.30917778
341,WaubesaPier5,kneppreth,73.8,1,1,1,1,9/7/14 12:50,9/2/14,14:45:05,65,2,1,78.8,1,undefined,FALSE,Poor,43.00700556,-89.30917778
342,MendotaBeach18,krejcarek,undefined,1,FALSE,1,2,6/25/14 19:37,6/11/14,9:54:11,55,3,1,undefined,3,before rain,TRUE,Unknown,43.08754444,-89.41970556
343,MendotaBeach18,krejcarek,undefined,3,TRUE,1,2,6/25/14 19:42,6/16/14,9:51:23,3,3,1,undefined,1,undefined,FALSE,Unknown,43.08754444,-89.41970556
344,MendotaBeach18,krejcarek,71.6,1,FALSE,1,2,6/27/14 17:24,6/20/14,8:33:00,117,NA,2,69.3,2,undefined,FALSE,Unknown,43.08754444,-89.41970556
345,MendotaBeach18,krejcarek,80.6,2,0,1,2,7/21/14 15:43,6/23/14,16:05:00,53,NA,1,77.4,2,after night of intense storms; observations taken literally moments before downpour,FALSE,Good,43.08754444,-89.41970556
346,MendotaBeach18,krejcarek,69.5,1,0,1,2,7/21/14 15:52,6/26/14,9:57:00,117,NA,2,73.4,2,thermometer broke,FALSE,Poor,43.08754444,-89.41970556
347,MendotaBeach18,krejcarek,67.5,1,0,1,2,7/21/14 16:02,7/1/14,9:11:00,117,1,1,74.1,2,undefined,FALSE,Good,43.08754444,-89.41970556
348,MendotaBeach18,krejcarek,64,1,0,1,2,7/21/14 16:06,7/3/14,8:43:00,88.9,3,3,70,3,undefined,FALSE,Good,43.08754444,-89.41970556
349,MendotaBeach18,krejcarek,82.6,1,0,1,2,7/21/14 16:39,7/7/14,15:31:00,106.2,1,1,77.2,2,undefined,TRUE,Good,43.08754444,-89.41970556
350,MendotaBeach18,krejcarek,76.1,1,1,1,2,7/21/14 16:42,7/10/14,9:30:00,117,1,2,73.8,1,undefined,FALSE,Poor,43.08754444,-89.41970556
351,MendotaBeach18,krejcarek,74.1,1,0,1,2,7/30/14 14:56,7/14/14,9:25:00,117,1,1,73.2,2,undefined,FALSE,Good,43.08754444,-89.41970556
352,MendotaBeach18,krejcarek,72.5,3,0,1,2,7/30/14 14:57,7/17/14,11:36:00,19.6,3,1,74.3,2,undefined,FALSE,Good,43.08754444,-89.41970556
353,MendotaBeach18,krejcarek,86.4,1,0,1,2,7/30/14 14:59,7/22/14,10:38:00,117,1,2,76.3,2,undefined,FALSE,Poor,43.08754444,-89.41970556
354,MendotaBeach18,krejcarek,72.7,1,0,1,2,9/7/14 14:05,7/24/14,9:15:00,107.2,1,1,73.4,1,undefined,FALSE,Good,43.08754444,-89.41970556
355,MendotaBeach18,krejcarek,71.6,1,0,1,3,9/7/14 14:07,7/28/14,15:53:00,25.9,2,1,72.3,3,undefined,FALSE,Unknown,43.08754444,-89.41970556
356,MendotaBeach18,krejcarek,74.1,1,0,1,2,9/7/14 14:08,7/31/14,9:59:22,117,1,1,73.4,2,smallest bloom in comparison to other two site,FALSE,Good,43.08754444,-89.41970556
357,MendotaBeach18,krejcarek,74.1,1,0,1,2,9/7/14 14:14,8/4/14,16:29:56,117,0,1,73.4,2,hottest day of year thus far,FALSE,Poor,43.08754444,-89.41970556
358,MendotaBeach18,krejcarek,78.3,1,0,1,2,9/7/14 14:15,8/7/14,15:23:36,90.4,2,2,77.7,2,This sample was taken later than the other two because they were taking one of the docks out of the water at this site in the morning.,TRUE,Good,43.08754444,-89.41970556
359,MendotaBeach18,krejcarek,68,1,0,1,2,9/7/14 14:16,8/12/14,11:58:23,48.7,3,1,71.8,3,undefined,FALSE,Good,43.08754444,-89.41970556
360,MendotaBeach18,krejcarek,74,1,0,2,2,9/7/14 14:18,8/15/14,10:23:21,117,1,1,73.4,1,undefined,FALSE,Good,43.08754444,-89.41970556
361,MendotaBeach18,krejcarek,79.5,1,0,1,2,9/7/14 14:20,8/18/14,13:13:55,117,1,1,75.4,2,undefined,FALSE,Poor,43.08754444,-89.41970556
362,MendotaBeach18,krejcarek,78.3,1,0,1,2,9/7/14 14:20,8/19/14,15:54:01,117,1,2,77.9,2,undefined,FALSE,Good,43.08754444,-89.41970556
363,MendotaBeach18,krejcarek,67.1,1,0,1,3,9/7/14 14:03,8/26/14,10:36:15,71.3,3,1,73.2,2,undefined,FALSE,Good,43.08754444,-89.41970556
364,MendotaBeach18,krejcarek,76.3,1,0,1,2,9/7/14 14:02,8/29/14,10:47:09,117,1,1,75.6,1,undefined,FALSE,Good,43.08754444,-89.41970556
365,MendotaBeach18,krejcarek,76.5,1,0,1,2,9/7/14 12:52,9/2/14,15:24:13,117,1,1,76.3,2,undefined,TRUE,Poor,43.08754444,-89.41970556
366,MendotaBeach18,krejcarek,76.1,1,FALSE,1,2,6/25/14 14:48,9/4/14,14:22:08,117,1,2,76.5,2,undefined,FALSE,Unknown,43.08754444,-89.41970556
367,MendotaBeach19,krejcarek,undefined,1,FALSE,1,2,6/25/14 19:34,6/11/14,9:10:30,44,3,2,undefined,2,before rain,TRUE,Unknown,43.07946944,-89.41926389
368,MendotaBeach19,krejcarek,76.3,1,FALSE,2,2,6/25/14 19:35,6/16/14,9:20:00,116,NA,2,65.5,1,undefined,FALSE,Unknown,43.07946944,-89.41926389
369,MendotaBeach19,krejcarek,72.7,1,FALSE,1,2,6/27/14 17:21,6/20/14,9:25:00,68,NA,2,70.9,2,undefined,FALSE,Unknown,43.07946944,-89.41926389
370,MendotaBeach19,krejcarek,84.1,2,0,1,2,7/21/14 15:40,6/23/14,15:15:00,97,NA,3,78.3,1,observations taken just after rain shower,FALSE,Good,43.07946944,-89.41926389
371,MendotaBeach19,krejcarek,67.5,1,0,1,2,7/21/14 15:54,6/26/14,9:20:00,117,NA,3,78.3,1,undefined,FALSE,Poor,43.07946944,-89.41926389
372,MendotaBeach19,krejcarek,72.5,1,0,1,2,7/21/14 16:01,7/1/14,8:26:00,117,1,3,73.6,2,undefined,FALSE,Good,43.07946944,-89.41926389
373,MendotaBeach19,krejcarek,63.9,1,0,1,2,7/21/14 16:07,7/3/14,9:29:00,99.8,3,2,70.9,2,undefined,FALSE,Good,43.07946944,-89.41926389
374,MendotaBeach19,krejcarek,86.7,1,0,1,2,7/21/14 16:38,7/7/14,14:37:00,117,1,2,77.4,2,undefined,TRUE,Good,43.07946944,-89.41926389
375,MendotaBeach19,krejcarek,72.3,1,1,1,2,7/21/14 16:44,7/10/14,8:54:00,117,1,2,73.8,1,undefined,FALSE,Poor,43.07946944,-89.41926389
376,MendotaBeach19,krejcarek,71.6,1,2,1,2,7/30/14 14:48,7/14/14,8:38:00,117,1,1,72.9,2,undefined,FALSE,Poor,43.07946944,-89.41926389
377,MendotaBeach19,krejcarek,72.3,2,0,1,2,7/30/14 14:52,7/17/14,11:07:00,90,3,1,74.5,1,undefined,FALSE,Poor,43.07946944,-89.41926389
378,MendotaBeach19,krejcarek,84.7,2,0,1,2,7/30/14 14:53,7/22/14,9:42:00,106.9,3,3,72.3,1,undefined,FALSE,Good,43.07946944,-89.41926389
379,MendotaBeach19,krejcarek,76.3,1,0,1,2,9/7/14 13:35,7/24/14,15:41:00,94.3,3,2,77.7,2,undefined,FALSE,Good,43.07946944,-89.41926389
380,MendotaBeach19,krejcarek,72.9,1,0,1,2,9/7/14 13:37,7/28/14,15:12:00,76.7,2,1,71.6,2,undefined,FALSE,Poor,43.07946944,-89.41926389
381,MendotaBeach19,krejcarek,76.1,1,0,1,2,9/7/14 13:40,7/31/14,9:11:30,97.8,1,1,73,2,lifeguard was already aware of bloom. ducks seen eating from bloom,FALSE,Good,43.07946944,-89.41926389
382,MendotaBeach19,krejcarek,69.1,1,0,1,2,9/7/14 13:49,8/4/14,15:51:34,39.2,3,1,75.2,2,hottest day of summer thus far,FALSE,Poor,43.07946944,-89.41926389
383,MendotaBeach19,krejcarek,83.5,1,0,1,2,9/7/14 13:50,8/7/14,14:29:17,55.9,2,1,78.6,2,undefined,TRUE,Good,43.07946944,-89.41926389
384,MendotaBeach19,krejcarek,67.3,1,0,1,2,9/7/14 13:52,8/12/14,11:28:34,38.6,3,1,68.5,2,undefined,FALSE,Good,43.07946944,-89.41926389
385,MendotaBeach19,krejcarek,72.3,1,0,1,2,9/7/14 13:53,8/15/14,9:47:46,109.7,1,1,73,1,undefined,FALSE,Poor,43.07946944,-89.41926389
386,MendotaBeach19,krejcarek,80.6,1,0,1,2,9/7/14 13:55,8/18/14,12:22:23,117,1,2,74.5,1,observations/measurements taken after rain; most plant debris seen at this location all summer,FALSE,Poor,43.07946944,-89.41926389
387,MendotaBeach19,krejcarek,82.4,1,0,1,2,9/7/14 13:56,8/19/14,15:02:45,37.7,3,1,75.3,2,undefined,FALSE,Good,43.07946944,-89.41926389
388,MendotaBeach19,krejcarek,67.5,1,0,1,2,9/7/14 13:57,8/26/14,9:47:59,53.6,3,1,71.8,2,undefined,FALSE,Good,43.07946944,-89.41926389
389,MendotaBeach19,krejcarek,78.4,1,0,1,2,9/7/14 13:59,8/29/14,11:14:19,117,1,1,74.8,1,undefined,FALSE,Good,43.07946944,-89.41926389
390,MendotaBeach19,krejcarek,77,1,0,1,2,9/7/14 12:54,9/2/14,16:23:33,97.8,1,1,76.3,2,undefined,TRUE,Good,43.07946944,-89.41926389
391,MendotaBeach19,krejcarek,74.3,1,FALSE,1,2,6/25/14 14:32,9/4/14,15:10:40,117,2,2,74.5,1,undefined,FALSE,Unknown,43.07946944,-89.41926389
392,MendotaPier20,krejcarek,62.6,1,FALSE,1,2,6/25/14 14:33,6/11/14,8:40:55,116,1,2,undefined,3,before storm,TRUE,Unknown,43.07724167,-89.398775
393,MendotaPier20,krejcarek,80,1,FALSE,1,2,6/25/14 14:34,6/16/14,8:42:00,116,NA,2,67.6,1,undefined,FALSE,Unknown,43.07724167,-89.398775
394,MendotaPier20,krejcarek,75,1,FALSE,1,2,6/27/14 17:20,6/20/14,10:06:00,117,NA,2,70.2,2,undefined,FALSE,Unknown,43.07724167,-89.398775
395,MendotaPier20,krejcarek,80.4,1,0,2,2,7/21/14 15:37,6/23/14,14:40:00,117,NA,2,77.7,1,last day,FALSE,Good,43.07724167,-89.398775
396,MendotaPier20,krejcarek,66.6,1,0,1,2,7/21/14 15:57,6/26/14,8:15:00,117,NA,2,70.5,2,undefined,FALSE,Poor,43.07724167,-89.398775
397,MendotaPier20,krejcarek,72.3,1,0,1,2,7/21/14 15:59,7/1/14,10:13:00,117,1,2,74.7,2,undefined,FALSE,Poor,43.07724167,-89.398775
398,MendotaPier20,krejcarek,67.5,1,0,1,2,7/21/14 16:35,7/3/14,10:08:00,81.5,3,3,72.5,3,undefined,FALSE,Good,43.07724167,-89.398775
399,MendotaPier20,krejcarek,81.3,1,0,2,2,7/21/14 16:37,7/7/14,13:53:00,80.6,3,2,76.6,2,undefined,TRUE,Poor,43.07724167,-89.398775
400,MendotaPier20,krejcarek,73.9,1,1,1,2,7/21/14 16:49,7/10/14,8:08:00,117,1,2,73.9,1,value exeeds length of tube,FALSE,Poor,43.07724167,-89.398775
401,MendotaPier20,krejcarek,72.1,1,0,1,2,7/30/14 14:40,7/14/14,8:07:00,117,3,3,73.4,2,low secci due to sand from bottom,FALSE,Poor,43.07724167,-89.398775
402,MendotaPier20,krejcarek,76.3,3,0,1,2,7/30/14 14:43,7/17/14,10:36:00,80.6,3,2,74.7,2,Secci exceeds tube length,FALSE,Poor,43.07724167,-89.398775
403,MendotaPier20,krejcarek,86,1,0,1,2,7/30/14 14:44,7/22/14,8:08:00,102.7,3,2,72.9,2,undefined,FALSE,Poor,43.07724167,-89.398775
404,MendotaPier20,krejcarek,71.1,1,0,1,2,9/7/14 13:07,7/24/14,8:28:00,89,3,2,74.7,1,undefined,FALSE,Good,43.07724167,-89.398775
405,MendotaPier20,krejcarek,71.1,1,0,1,2,9/7/14 13:09,7/28/14,14:38:00,97.2,3,2,73.4,3,undefined,FALSE,Poor,43.07724167,-89.398775
406,MendotaPier20,krejcarek,73.4,1,0,1,2,9/7/14 13:11,7/31/14,8:39:07,117,2,2,74.1,2,undefined,FALSE,Good,43.07724167,-89.398775
407,MendotaPier20,krejcarek,67.5,1,0,1,3,9/7/14 13:13,8/4/14,17:07:01,87.4,0,3,75.2,2,undefined,FALSE,Poor,43.07724167,-89.398775
408,MendotaPier20,krejcarek,83.5,1,0,2,2,9/7/14 13:15,8/7/14,15:58:59,106.2,1,3,75,2,undefined,TRUE,Good,43.07724167,-89.398775
409,MendotaPier20,krejcarek,69.6,1,0,1,2,9/7/14 13:19,8/12/14,12:28:59,86.6,3,2,73.4,3,undefined,FALSE,Good,43.07724167,-89.398775
410,MendotaPier20,krejcarek,78.8,1,0,1,2,9/7/14 13:25,8/15/14,11:31:41,100.2,1,3,73.6,1,undefined,FALSE,Good,43.07724167,-89.398775
411,MendotaPier20,krejcarek,86,1,0,2,2,9/7/14 13:27,8/18/14,13:58:00,117,2,3,75.2,2,undefined,FALSE,Good,43.07724167,-89.398775
412,MendotaPier20,krejcarek,79.9,1,0,1,2,9/7/14 13:28,8/19/14,14:23:21,117,2,2,75.2,2,undefined,FALSE,Good,43.07724167,-89.398775
413,MendotaPier20,krejcarek,68.1,1,0,1,2,9/7/14 13:30,8/26/14,11:31:24,110.3,2,2,74.7,3,Plant debris is cut weeds from the river,FALSE,Good,43.07724167,-89.398775
414,MendotaPier20,krejcarek,83.7,1,0,2,2,9/7/14 13:32,8/29/14,12:08:48,117,1,2,74.5,1,the 8/6 1:30 PM data are for 8/4.  the new  way to enter the date-time  info is not an improvement!,FALSE,Good,43.07724167,-89.398775
415,MendotaPier20,krejcarek,78.8,1,0,1,2,7/6/14 8:47,9/2/14,17:03:53,107.8,2,2,76.1,2,undefined,TRUE,Good,43.07724167,-89.398775
416,MendotaPier20,krejcarek,81.3,1,0,1,2,7/6/14 8:48,9/4/14,16:08:08,102.8,2,1,74.7,2,undefined,FALSE,Good,43.07724167,-89.398775
417,KegonsaPier1,lamm,73,1,0,1,2,7/6/14 8:50,6/17/14,10:30:00,28,1,1,75.2,1,undefined,FALSE,Good,42.98084722,-89.24745278
418,KegonsaPier1,lamm,72.7,1,2,1,1,7/6/14 8:53,6/20/14,22:30:00,78,1,1,73.4,1,undefined,FALSE,Fair,42.98084722,-89.24745278
419,KegonsaPier1,lamm,78.8,1,2,1,2,7/6/14 8:56,6/22/14,14:33:00,90,1,1,80.1,1,undefined,FALSE,Fair,42.98084722,-89.24745278
420,KegonsaPier1,lamm,81.7,2,0,1,2,7/6/14 8:58,6/24/14,11:51:00,55,1,1,82.4,1,Heavy rain this morning,FALSE,Good,42.98084722,-89.24745278
421,KegonsaPier1,lamm,74.1,2,0,1,2,7/6/14 9:01,6/26/14,13:30:00,118,1,1,80.6,1,undefined,FALSE,Good,42.98084722,-89.24745278
422,KegonsaPier1,lamm,82.2,1,0,1,2,7/8/14 14:28,6/30/14,14:00:00,31,2,1,80.6,2,undefined,FALSE,Good,42.98084722,-89.24745278
423,KegonsaPier1,lamm,65.5,1,2,1,1,7/8/14 14:29,7/2/14,22:13:00,118,1,1,72.1,1,Very strong smell,TRUE,Fair,42.98084722,-89.24745278
424,KegonsaPier1,lamm,73,1,0,1,1,7/14/14 14:46,7/6/14,11:00:00,45,1,1,72.3,1,undefined,FALSE,Good,42.98084722,-89.24745278
425,KegonsaPier1,lamm,75.9,2,2,1,2,7/17/14 16:18,7/8/14,14:00:00,53,1,1,76.5,2,Smelled bad. Hard to fill the tube from a kayak. Beautiful night.,FALSE,Poor,42.98084722,-89.24745278
426,KegonsaPier1,lamm,73.4,1,0,1,1,7/20/14 10:35,7/14/14,14:30:00,63,1,1,77.5,2,"Beautiful night. There were about five fishing boats out in the middle of the lake. A kayaker pulled up while I was sampling. He had a wire bin with what he said was enough panfish for a good breakfast for two.  My daughter did the recording, as usual. It was great to be back in Madison enjoying some time in the lake!",FALSE,Poor,42.98084722,-89.24745278
427,KegonsaPier1,lamm,70.4,3,0,1,2,7/23/14 14:19,7/17/14,23:30:00,36,3,1,77,1,undefined,FALSE,Poor,42.98084722,-89.24745278
428,KegonsaPier1,lamm,72.3,1,0,1,1,7/26/14 10:13,7/20/14,10:30:00,30,3,1,75.4,2,undefined,FALSE,Poor,42.98084722,-89.24745278
429,KegonsaPier1,lamm,71.1,1,2,1,1,7/29/14 14:32,7/23/14,10:00:00,49,3,1,78.1,1,undefined,FALSE,Poor,42.98084722,-89.24745278
430,KegonsaPier1,lamm,72.1,1,0,1,1,8/1/14 13:17,7/26/14,10:00:00,19,3,1,72.3,1,undefined,FALSE,Poor,42.98084722,-89.24745278
431,KegonsaPier1,lamm,76.3,2,0,1,2,8/2/14 15:27,7/29/14,14:31:00,49,3,1,75.9,1,undefined,FALSE,Poor,42.98084722,-89.24745278
432,KegonsaPier1,lamm,74.7,1,0,1,1,8/6/14 8:25,7/31/14,11:00:00,44,3,1,73.8,1,undefined,FALSE,Poor,42.98084722,-89.24745278
433,KegonsaPier1,lamm,81.1,1,0,1,2,8/6/14 18:02,8/2/14,15:27:08,22,3,1,84.6,1,undefined,FALSE,Poor,42.98084722,-89.24745278
434,KegonsaPier1,lamm,80.4,1,0,1,2,8/9/14 10:03,8/4/14,13:30:29,23,3,1,81.1,2,undefined,FALSE,Poor,42.98084722,-89.24745278
435,KegonsaPier1,lamm,76.5,1,0,1,1,8/12/14 16:32,8/6/14,1:00:00,63,3,1,79.5,1,undefined,TRUE,Poor,42.98084722,-89.24745278
436,KegonsaPier1,lamm,7106,1,2,1,1,8/16/14 7:37,8/9/14,10:00:49,36,3,1,76.1,1,undefined,FALSE,Poor,42.98084722,-89.24745278
437,KegonsaPier1,lamm,71.4,1,0,1,1,8/18/14 16:11,8/12/14,15:00:23,49,3,1,73.9,1,undefined,FALSE,Poor,42.98084722,-89.24745278
438,KegonsaPier1,lamm,71.1,2,0,1,1,8/21/14 14:44,8/14/14,14:30:39,61,3,1,78.3,1,undefined,FALSE,Poor,42.98084722,-89.24745278
439,KegonsaPier1,lamm,69.8,1,0,1,1,8/25/14 14:39,8/17/14,10:30:04,38,3,1,75.4,1,undefined,FALSE,Poor,42.98084722,-89.24745278
440,KegonsaPier1,lamm,83.5,1,0,1,1,8/30/14 9:34,8/20/14,14:00:44,38,3,1,81,1,undefined,FALSE,Poor,42.98084722,-89.24745278
441,KegonsaPier1,lamm,73.8,1,0,1,1,9/5/14 13:58,8/25/14,14:30:45,36,3,1,77,1,undefined,FALSE,Poor,42.98084722,-89.24745278
442,KegonsaPier1,lamm,74.5,1,FALSE,1,1,6/9/14 11:58,8/28/14,15:00:16,28,3,1,77,1,I hope the system has been corected to r,FALSE,Poor,42.98084722,-89.24745278
443,KegonsaPier1,lamm,73.8,1,FALSE,1,1,6/13/14 18:47,9/5/14,9:30:46,30,3,1,75,1,Last entry was the jirst that went through---hooray,TRUE,Unknown,42.98084722,-89.24745278
444,MononaBeach3,larsenconverse,76.5,3,FALSE,1,1,6/25/14 21:28,6/5/14,18:00:00,85,NA,1,80.4,1,undefined,TRUE,Unknown,43.08973333,-89.34441667
445,MononaBeach3,larsenconverse,70,2,2,1,2,7/19/14 20:49,6/13/14,18:22:00,117,NA,1,73.8,1,undefined,FALSE,Poor,43.08973333,-89.34441667
446,MononaBeach3,larsenconverse,74.5,1,1,1,2,8/7/14 18:44,6/25/14,21:24:00,82,NA,1,77.8,1,undefined,FALSE,Poor,43.08973333,-89.34441667
447,MononaBeach3,larsenconverse,80.1,2,0,1,3,8/14/14 9:40,7/19/14,19:36:00,58,3,1,78.1,2,undefined,TRUE,Good,43.08973333,-89.34441667
448,MononaBeach3,larsenconverse,76.5,2,0,1,3,8/17/14 20:56,8/3/14,19:00:38,55,3,1,78.8,2,"This is the real entry for 6/9/14, the other lacked phosphorus checkpoint",TRUE,Good,43.08973333,-89.34441667
449,MononaBeach3,larsenconverse,72.6,1,0,0,1,8/25/14 18:13,8/11/14,20:00:02,85,1,1,74.7,1,undefined,FALSE,Good,43.08973333,-89.34441667
450,MononaBeach3,larsenconverse,75.9,1,0,2,1,9/1/14 12:05,8/17/14,19:00:23,100,1,1,78.1,1,undefined,FALSE,Poor,43.08973333,-89.34441667
451,MononaBeach3,larsenconverse,85.3,1,0,1,1,9/5/14 15:12,8/24/14,18:30:24,78,2,2,82,2,undefined,FALSE,Good,43.08973333,-89.34441667
452,MononaBeach3,larsenconverse,84.6,1,0,1,3,7/6/14 17:16,8/31/14,16:30:53,61,2,1,81,2,undefined,FALSE,Good,43.08973333,-89.34441667
453,MononaBeach3,larsenconverse,79,1,0,1,1,7/6/14 17:18,9/5/14,14:10:42,83,1,1,77.4,1,undefined,TRUE,Good,43.08973333,-89.34441667
454,Wingra1,letts,undefined,1,0,2,2,8/6/14 21:02,6/8/14,18:50:00,120,1,2,undefined,1,undefined,TRUE,Good,#N/A,#N/A
455,Wingra1,letts,73.4,1,2,1,2,9/7/14 16:04,7/6/14,11:00:00,119,1,1,74.7,1,undefined,TRUE,Unknown,#N/A,#N/A
456,Wingra1,letts,69.8,1,1,1,2,7/8/14 10:34,8/6/14,20:15:16,120,2,1,80.6,1,Right after a huge storm,TRUE,Fair,#N/A,#N/A
457,Wingra1,letts,78.8,2,1,1,2,7/8/14 10:35,9/7/14,11:45:49,67,2,2,75.9,1,undefined,TRUE,Fair,#N/A,#N/A
458,MononaPier10,mccartney,80.1,2,1,1,2,7/8/14 10:37,6/6/14,13:00:00,80,1,2,78.8,2,undefined,TRUE,Good,43.08893889,-89.34823333
459,MononaPier10,mccartney,74.8,2,1,1,3,7/8/14 10:37,6/26/14,15:00:00,80,1,2,83.4,1,"This is the only real entry for 6/20/14, the other didn't include turbidity",FALSE,Good,43.08893889,-89.34823333
460,MononaPier10,mccartney,77,1,1,1,2,7/21/14 11:20,6/30/14,11:00:00,65,1,2,76.3,3,undefined,FALSE,Fair,43.08893889,-89.34823333
461,MononaPier10,mccartney,73.4,1,1,1,1,7/21/14 11:21,7/3/14,14:00:00,119,1,2,76.4,1,undefined,TRUE,Poor,43.08893889,-89.34823333
462,MononaPier10,mccartney,78.6,2,1,1,2,8/7/14 16:02,7/12/14,11:30:00,95,1,2,74.3,1,undefined,FALSE,Unknown,43.08893889,-89.34823333
463,MononaPier10,mccartney,78.3,3,1,1,2,8/7/14 16:05,7/18/14,11:00:00,93,3,2,75.1,1,undefined,FALSE,Good,43.08893889,-89.34823333
464,MononaPier10,mccartney,66.7,2,1,1,2,9/9/14 16:09,7/25/14,12:30:00,73,0,2,71.6,2,undefined,FALSE,Unknown,43.08893889,-89.34823333
465,MononaPier10,mccartney,76.5,1,1,1,1,9/9/14 16:10,8/1/14,14:30:00,82,2,2,75.9,1,undefined,FALSE,Unknown,43.08893889,-89.34823333
