
############### Grid Search ###############
---------------- RFC ----------------
Grid Search CV Results:
     mean_fit_time  std_fit_time  mean_score_time  std_score_time  \
38                 0.7                 20   
39                 0.7                 50   
40                 0.7                 70   
41                 0.7                100   
42                   1                  5   
43                   1                 10   
44                   1                 20   
45                   1                 50   
46                   1                 70   
47                   1                100   

                                           params  split0_test_accuracy  \
0     {'learning_rate': 0.001, 'n_estimators': 5}              0.779221   
1    {'learning_rate': 0.001, 'n_estimators': 10}              0.779221   
2    {'learning_rate': 0.001, 'n_estimators': 20}              0.779221   
3    {'learning_rate': 0.001, 'n_estimators': 50}              0.779221   
4    {'learning_rate': 0.001, 'n_estimators': 70}              0.779221   
5   {'learning_rate': 0.001, 'n_estimators': 100}              0.779221   
6      {'learning_rate': 0.01, 'n_estimators': 5}              0.779221   
7     {'learning_rate': 0.01, 'n_estimators': 10}              0.779221   
8     {'learning_rate': 0.01, 'n_estimators': 20}              0.779221   
9     {'learning_rate': 0.01, 'n_estimators': 50}              0.753247   
10    {'learning_rate': 0.01, 'n_estimators': 70}              0.727273   
11   {'learning_rate': 0.01, 'n_estimators': 100}              0.662338   
12     {'learning_rate': 0.05, 'n_estimators': 5}              0.727273   
13    {'learning_rate': 0.05, 'n_estimators': 10}              0.740260   
14    {'learning_rate': 0.05, 'n_estimators': 20}              0.727273   
15    {'learning_rate': 0.05, 'n_estimators': 50}              0.714286   
16    {'learning_rate': 0.05, 'n_estimators': 70}              0.727273   
17   {'learning_rate': 0.05, 'n_estimators': 100}              0.701299   
18      {'learning_rate': 0.1, 'n_estimators': 5}              0.753247   
19     {'learning_rate': 0.1, 'n_estimators': 10}              0.727273   
20     {'learning_rate': 0.1, 'n_estimators': 20}              0.766234   
21     {'learning_rate': 0.1, 'n_estimators': 50}              0.779221   
22     {'learning_rate': 0.1, 'n_estimators': 70}              0.753247   
23    {'learning_rate': 0.1, 'n_estimators': 100}              0.779221   
24      {'learning_rate': 0.2, 'n_estimators': 5}              0.727273   
25     {'learning_rate': 0.2, 'n_estimators': 10}              0.662338   
26     {'learning_rate': 0.2, 'n_estimators': 20}              0.675325   
27     {'learning_rate': 0.2, 'n_estimators': 50}              0.727273   
28     {'learning_rate': 0.2, 'n_estimators': 70}              0.727273   
29    {'learning_rate': 0.2, 'n_estimators': 100}              0.727273   
30      {'learning_rate': 0.5, 'n_estimators': 5}              0.662338   
31     {'learning_rate': 0.5, 'n_estimators': 10}              0.649351   
32     {'learning_rate': 0.5, 'n_estimators': 20}              0.714286   
33     {'learning_rate': 0.5, 'n_estimators': 50}              0.740260   
34     {'learning_rate': 0.5, 'n_estimators': 70}              0.701299   
35    {'learning_rate': 0.5, 'n_estimators': 100}              0.753247   
36      {'learning_rate': 0.7, 'n_estimators': 5}              0.675325   
37     {'learning_rate': 0.7, 'n_estimators': 10}              0.727273   
38     {'learning_rate': 0.7, 'n_estimators': 20}              0.701299   
39     {'learning_rate': 0.7, 'n_estimators': 50}              0.753247   
40     {'learning_rate': 0.7, 'n_estimators': 70}              0.766234   
41    {'learning_rate': 0.7, 'n_estimators': 100}              0.792208   
42        {'learning_rate': 1, 'n_estimators': 5}              0.636364   
43       {'learning_rate': 1, 'n_estimators': 10}              0.688312   
44       {'learning_rate': 1, 'n_estimators': 20}              0.649351   
45       {'learning_rate': 1, 'n_estimators': 50}              0.714286   
46       {'learning_rate': 1, 'n_estimators': 70}              0.714286   
47      {'learning_rate': 1, 'n_estimators': 100}              0.727273   

    split1_test_accuracy  split2_test_accuracy  split3_test_accuracy  \
0               0.671053              0.750000              0.828947   
1               0.723684              0.750000              0.815789   
2               0.723684              0.723684              0.815789   
3               0.618421              0.697368              0.789474   
4               0.644737              0.697368              0.828947   
5               0.644737              0.684211              0.828947   
6               0.618421              0.697368              0.802632   
7               0.644737              0.684211              0.828947   
8               0.710526              0.710526              0.815789   
9               0.710526              0.750000              0.789474   
10              0.763158              0.750000              0.789474   
11              0.763158              0.710526              0.842105   
12              0.710526              0.697368              0.855263   
13              0.776316              0.697368              0.802632   
14              0.776316              0.736842              0.802632   
15              0.723684              0.750000              0.815789   
16              0.723684              0.723684              0.828947   
17              0.697368              0.763158              0.802632   
18              0.763158              0.710526              0.828947   
19              0.710526              0.750000              0.842105   
20              0.684211              0.763158              0.842105   
21              0.736842              0.723684              0.802632   
22              0.723684              0.671053              0.776316   
23              0.750000              0.657895              0.750000   
24              0.723684              0.697368              0.828947   
25              0.723684              0.671053              0.828947   
26              0.736842              0.723684              0.828947   
27              0.684211              0.671053              0.855263   
28              0.723684              0.763158              0.842105   
29              0.697368              0.763158              0.815789   
30              0.684211              0.684211              0.710526   
31              0.684211              0.605263              0.684211   
32              0.684211              0.710526              0.710526   
33              0.710526              0.723684              0.789474   
34              0.736842              0.710526              0.750000   
35              0.723684              0.710526              0.802632   
36              0.736842              0.750000              0.763158   
37              0.697368              0.684211              0.815789   
38              0.750000              0.710526              0.789474   
39              0.750000              0.789474              0.763158   
40              0.723684              0.789474              0.776316   
41              0.750000              0.789474              0.750000   
42              0.684211              0.710526              0.710526   
43              0.723684              0.618421              0.697368   
44              0.671053              0.697368              0.723684   
45              0.697368              0.671053              0.763158   
46              0.710526              0.684211              0.802632   
47              0.736842              0.710526              0.828947   

    split4_test_accuracy  mean_test_accuracy  std_test_accuracy  \
0               0.776316            0.761107           0.051759   
1               0.776316            0.769002           0.030860   
2               0.776316            0.763739           0.035541   
3               0.763158            0.729528           0.064145   
4               0.763158            0.742686           0.064564   
5               0.763158            0.740055           0.066594   
6               0.763158            0.732160           0.066767   
7               0.763158            0.740055           0.066594   
8               0.776316            0.758476           0.041549   
9               0.723684            0.745386           0.027251   
10              0.723684            0.750718           0.024240   
11              0.723684            0.740362           0.060212   
12              0.776316            0.753349           0.057553   
13              0.763158            0.755947           0.035564   
14              0.723684            0.753349           0.030947   
15              0.736842            0.748120           0.035921   
16              0.776316            0.755981           0.041588   
17              0.776316            0.748154           0.041858   
18              0.750000            0.761176           0.038341   
19              0.750000            0.755981           0.045561   
20              0.750000            0.761141           0.050255   
21              0.750000            0.758476           0.028742   
22              0.763158            0.737491           0.037468   
23              0.763158            0.740055           0.042464   
24              0.723684            0.740191           0.045658   
25              0.710526            0.719310           0.059483   
26              0.776316            0.748223           0.051675   
27              0.815789            0.750718           0.072778   
28              0.789474            0.769139           0.043800   
29              0.763158            0.753349           0.039762   
30              0.710526            0.690362           0.018299   
31              0.723684            0.669344           0.039752   
32              0.763158            0.716541           0.025674   
33              0.776316            0.748052           0.030257   
34              0.776316            0.734997           0.027093   
35              0.828947            0.763807           0.045411   
36              0.736842            0.732433           0.030176   
37              0.750000            0.734928           0.046492   
38              0.723684            0.734997           0.031797   
39              0.776316            0.766439           0.014719   
40              0.789474            0.769036           0.024302   
41              0.776316            0.771599           0.018436   
42              0.723684            0.693062           0.031115   
43              0.750000            0.695557           0.044184   
44              0.763158            0.700923           0.039889   
45              0.763158            0.721805           0.036468   
46              0.736842            0.729699           0.040111   
47              0.763158            0.753349           0.041467   

    rank_test_accuracy  split0_test_recall  split1_test_recall  \
0                   10            0.807692            0.615385   
1                    4            0.807692            0.615385   
2                    7            0.807692            0.615385   
3                   40            0.807692            0.615385   
4                   27            0.807692            0.615385   
5                   30            0.807692            0.615385   
6                   38            0.807692            0.653846   
7                   30            0.807692            0.615385   
8                   11            0.807692            0.615385   
9                   26            0.884615            0.692308   
10                  20            0.769231            0.730769   
11                  28            0.615385            0.692308   
12                  18            0.807692            0.653846   
13                  15            0.846154            0.730769   
14                  16            0.692308            0.769231   
15                  24            0.653846            0.576923   
16                  13            0.653846            0.576923   
17                  23            0.653846            0.538462   
18                   8            0.884615            0.692308   
19                  13            0.730769            0.692308   
20                   9            0.769231            0.615385   
21                  11            0.730769            0.576923   
22                  33            0.653846            0.538462   
23                  30            0.730769            0.538462   
24                  29            0.884615            0.769231   
25                  42            0.653846            0.653846   
26                  22            0.538462            0.615385   
27                  20            0.576923            0.576923   
28                   2            0.615385            0.538462   
29                  16            0.615385            0.461538   
30                  47            0.730769            0.615385   
31                  48            0.615385            0.538462   
32                  43            0.538462            0.576923   
33                  25            0.653846            0.615385   
34                  34            0.576923            0.576923   
35                   6            0.576923            0.576923   
36                  37            0.653846            0.653846   
37                  36            0.615385            0.576923   
38                  34            0.576923            0.730769   
39                   5            0.692308            0.730769   
40                   3            0.653846            0.653846   
41                   1            0.692308            0.653846   
42                  46            0.500000            0.653846   
43                  45            0.538462            0.653846   
44                  44            0.500000            0.538462   
45                  41            0.538462            0.500000   
46                  39            0.500000            0.576923   
47                  18            0.576923            0.615385   

    split2_test_recall  split3_test_recall  split4_test_recall  \
0             0.615385            0.846154            0.538462   
1             0.615385            0.846154            0.538462   
2             0.615385            0.846154            0.538462   
3             0.576923            0.846154            0.538462   
4             0.576923            0.846154            0.538462   
5             0.538462            0.846154            0.538462   
6             0.576923            0.846154            0.538462   
7             0.538462            0.884615            0.538462   
8             0.576923            0.807692            0.576923   
9             0.615385            0.807692            0.576923   
10            0.615385            0.807692            0.576923   
11            0.538462            0.846154            0.576923   
12            0.538462            0.846154            0.576923   
13            0.538462            0.846154            0.538462   
14            0.538462            0.769231            0.576923   
15            0.538462            0.730769            0.423077   
16            0.423077            0.769231            0.423077   
17            0.500000            0.692308            0.423077   
18            0.538462            0.846154            0.653846   
19            0.576923            0.807692            0.615385   
20            0.500000            0.807692            0.576923   
21            0.500000            0.769231            0.576923   
22            0.307692            0.653846            0.576923   
23            0.307692            0.538462            0.538462   
24            0.538462            0.807692            0.615385   
25            0.423077            0.807692            0.576923   
26            0.615385            0.807692            0.576923   
27            0.423077            0.769231            0.576923   
28            0.538462            0.769231            0.576923   
29            0.538462            0.653846            0.500000   
30            0.576923            0.653846            0.615385   
31            0.384615            0.538462            0.576923   
32            0.346154            0.576923            0.692308   
33            0.384615            0.730769            0.500000   
34            0.423077            0.615385            0.500000   
35            0.384615            0.730769            0.576923   
36            0.576923            0.615385            0.500000   
37            0.538462            0.692308            0.576923   
38            0.500000            0.615385            0.461538   
39            0.500000            0.576923            0.500000   
40            0.538462            0.538462            0.538462   
41            0.538462            0.538462            0.538462   
42            0.692308            0.576923            0.538462   
43            0.538462            0.615385            0.538462   
44            0.538462            0.576923            0.576923   
45            0.384615            0.576923            0.461538   
46            0.384615            0.653846            0.423077   
47            0.500000            0.692308            0.384615   

    mean_test_recall  std_test_recall  rank_test_recall  
0           0.684615         0.120158                 6  
1           0.684615         0.120158                 6  
2           0.684615         0.120158                 6  
3           0.676923         0.125458                12  
4           0.676923         0.125458                12  
5           0.669231         0.132343                16  
6           0.684615         0.122595                 6  
7           0.676923         0.143085                12  
8           0.676923         0.107692                15  
9           0.715385         0.115641                 3  
10          0.700000         0.089045                 4  
11          0.653846         0.108786                18  
12          0.684615         0.122595                 6  
13          0.700000         0.138462                 4  
14          0.669231         0.096077                17  
15          0.584615         0.104344                31  
16          0.569231         0.134120                36  
17          0.561538         0.099108                38  
18          0.723077         0.127330                 1  
19          0.684615         0.082131                 6  
20          0.653846         0.116660                18  
21          0.630769         0.102050                21  
22          0.546154         0.127330                41  
23          0.530769         0.134120                45  
24          0.723077         0.127330                 1  
25          0.623077         0.124985                23  
26          0.630769         0.092947                21  
27          0.584615         0.109868                30  
28          0.607692         0.085658                24  
29          0.553846         0.071336                39  
30          0.638462         0.052172                20  
31          0.530769         0.078446                46  
32          0.546154         0.112529                41  
33          0.576923         0.121626                33  
34          0.538462         0.068802                44  
35          0.569231         0.109868                36  
36          0.600000         0.057564                25  
37          0.600000         0.052172                25  
38          0.576923         0.094211                33  
39          0.600000         0.096077                25  
40          0.584615         0.056527                31  
41          0.592308         0.067060                28  
42          0.592308         0.071336                28  
43          0.576923         0.048650                33  
44          0.546154         0.028782                43  
45          0.492308         0.066172                48  
46          0.507692         0.098510                47  
47          0.553846         0.104909                39  

Best Parameters:
{'learning_rate': 0.7, 'n_estimators': 100}

Best Score 0.7715994531784005




---------------- STACK  ----------------
Grid Search CV Results:
    mean_fit_time  std_fit_time  mean_score_time  std_score_time param_C  \
0        0.000746      0.000070         0.000705        0.000082       1   
1        0.000884      0.000114         0.000746        0.000061       1   
2        0.000775      0.000083         0.000761        0.000027       1   
3        0.000601      0.000105         0.000678        0.000055       1   
4        0.000812      0.000121         0.000689        0.000026     1.5   
5        0.000595      0.000054         0.000614        0.000029     1.5   
6        0.000617      0.000060         0.000625        0.000018     1.5   
7        0.000467      0.000045         0.000612        0.000023     1.5   
8        0.000726      0.000079         0.000610        0.000035       2   
9        0.000692      0.000154         0.000727        0.000185       2   
10       0.000607      0.000070         0.000608        0.000047       2   
11       0.000432      0.000014         0.000576        0.000011       2   
12       0.000674      0.000057         0.000583        0.000008       3   
13       0.000526      0.000017         0.000567        0.000006       3   
14       0.000671      0.000132         0.000582        0.000014       3   
15       0.000649      0.000106         0.000783        0.000099       3   
16       0.000831      0.000231         0.000650        0.000049       4   
17       0.000534      0.000015         0.000583        0.000007       4   
18       0.000745      0.000206         0.000581        0.000013       4   
19       0.000440      0.000021         0.000570        0.000011       4   
20       0.000903      0.000245         0.000570        0.000024       5   
21       0.000650      0.000149         0.000711        0.000179       5   
22       0.001017      0.000330         0.000605        0.000055       5   
23       0.000487      0.000052         0.000573        0.000006       5   
24       0.001329      0.000115         0.000611        0.000051      10   
25       0.000543      0.000011         0.000592        0.000031      10   
26       0.001185      0.000109         0.000574        0.000006      10   
27       0.000629      0.000101         0.000821        0.000162      10   
28       0.001701      0.000345         0.000813        0.000186      20   
29       0.000547      0.000011         0.000573        0.000009      20   
30       0.001416      0.000164         0.000599        0.000029      20   
31       0.000458      0.000013         0.000597        0.000010      20   
32       0.001578      0.000219         0.000572        0.000008      50   
33       0.000563      0.000028         0.000577        0.000014      50   
34       0.001564      0.000201         0.000579        0.000007      50   
35       0.000485      0.000019         0.000601        0.000024      50   
36       0.001686      0.000182         0.000608        0.000041     100   
37       0.000644      0.000112         0.000610        0.000039     100   
38       0.001856      0.000574         0.000658        0.000139     100   
39       0.000479      0.000009         0.000590        0.000019     100   

   param_class_weight param_penalty  \
0            balanced            l1   
1            balanced            l2   
2                None            l1   
3                None            l2   
4            balanced            l1   
5            balanced            l2   
6                None            l1   
7                None            l2   
8            balanced            l1   
9            balanced            l2   
10               None            l1   
11               None            l2   
12           balanced            l1   
13           balanced            l2   
14               None            l1   
15               None            l2   
16           balanced            l1   
17           balanced            l2   
18               None            l1   
19               None            l2   
20           balanced            l1   
21           balanced            l2   
22               None            l1   
23               None            l2   
24           balanced            l1   
25           balanced            l2   
26               None            l1   
27               None            l2   
28           balanced            l1   
29           balanced            l2   
30               None            l1   
31               None            l2   
32           balanced            l1   
33           balanced            l2   
34               None            l1   
35               None            l2   
36           balanced            l1   
37           balanced            l2   
38               None            l1   
39               None            l2   

                                               params  split0_test_accuracy  \
0   {'C': 1, 'class_weight': 'balanced', 'penalty'...              0.846154   
1   {'C': 1, 'class_weight': 'balanced', 'penalty'...              0.846154   
2     {'C': 1, 'class_weight': None, 'penalty': 'l1'}              0.769231   
3     {'C': 1, 'class_weight': None, 'penalty': 'l2'}              0.769231   
4   {'C': 1.5, 'class_weight': 'balanced', 'penalt...              0.846154   
5   {'C': 1.5, 'class_weight': 'balanced', 'penalt...              0.846154   
6   {'C': 1.5, 'class_weight': None, 'penalty': 'l1'}              0.769231   
7   {'C': 1.5, 'class_weight': None, 'penalty': 'l2'}              0.807692   
8   {'C': 2, 'class_weight': 'balanced', 'penalty'...              0.846154   
9   {'C': 2, 'class_weight': 'balanced', 'penalty'...              0.846154   
10    {'C': 2, 'class_weight': None, 'penalty': 'l1'}              0.769231   
11    {'C': 2, 'class_weight': None, 'penalty': 'l2'}              0.807692   
12  {'C': 3, 'class_weight': 'balanced', 'penalty'...              0.884615   
13  {'C': 3, 'class_weight': 'balanced', 'penalty'...              0.846154   
14    {'C': 3, 'class_weight': None, 'penalty': 'l1'}              0.846154   
15    {'C': 3, 'class_weight': None, 'penalty': 'l2'}              0.807692   
16  {'C': 4, 'class_weight': 'balanced', 'penalty'...              0.884615   
17  {'C': 4, 'class_weight': 'balanced', 'penalty'...              0.846154   
18    {'C': 4, 'class_weight': None, 'penalty': 'l1'}              0.846154   
19    {'C': 4, 'class_weight': None, 'penalty': 'l2'}              0.807692   
20  {'C': 5, 'class_weight': 'balanced', 'penalty'...              0.884615   
21  {'C': 5, 'class_weight': 'balanced', 'penalty'...              0.846154   
22    {'C': 5, 'class_weight': None, 'penalty': 'l1'}              0.846154   
23    {'C': 5, 'class_weight': None, 'penalty': 'l2'}              0.846154   
24  {'C': 10, 'class_weight': 'balanced', 'penalty...              0.884615   
25  {'C': 10, 'class_weight': 'balanced', 'penalty...              0.884615   
26   {'C': 10, 'class_weight': None, 'penalty': 'l1'}              0.846154   
27   {'C': 10, 'class_weight': None, 'penalty': 'l2'}              0.846154   
28  {'C': 20, 'class_weight': 'balanced', 'penalty...              0.884615   
29  {'C': 20, 'class_weight': 'balanced', 'penalty...              0.884615   
30   {'C': 20, 'class_weight': None, 'penalty': 'l1'}              0.807692   
31   {'C': 20, 'class_weight': None, 'penalty': 'l2'}              0.846154   
32  {'C': 50, 'class_weight': 'balanced', 'penalty...              0.884615   
33  {'C': 50, 'class_weight': 'balanced', 'penalty...              0.884615   
34   {'C': 50, 'class_weight': None, 'penalty': 'l1'}              0.807692   
35   {'C': 50, 'class_weight': None, 'penalty': 'l2'}              0.807692   
36  {'C': 100, 'class_weight': 'balanced', 'penalt...              0.884615   
37  {'C': 100, 'class_weight': 'balanced', 'penalt...              0.884615   
38  {'C': 100, 'class_weight': None, 'penalty': 'l1'}              0.807692   
39  {'C': 100, 'class_weight': None, 'penalty': 'l2'}              0.807692   

    split1_test_accuracy  split2_test_accuracy  split3_test_accuracy  \
0               0.769231              0.807692                  0.60   
1               0.769231              0.846154                  0.60   
2               0.730769              0.807692                  0.64   
3               0.730769              0.769231                  0.60   
4               0.769231              0.769231                  0.60   
5               0.769231              0.846154                  0.60   
6               0.730769              0.769231                  0.64   
7               0.730769              0.769231                  0.60   
8               0.769231              0.769231                  0.60   
9               0.769231              0.846154                  0.60   
10              0.730769              0.769231                  0.56   
11              0.730769              0.769231                  0.56   
12              0.769231              0.769231                  0.60   
13              0.769231              0.769231                  0.64   
14              0.730769              0.769231                  0.56   
15              0.730769              0.769231                  0.56   
16              0.769231              0.769231                  0.60   
17              0.769231              0.769231                  0.64   
18              0.730769              0.769231                  0.56   
19              0.730769              0.769231                  0.56   
20              0.769231              0.769231                  0.64   
21              0.769231              0.769231                  0.64   
22              0.730769              0.769231                  0.56   
23              0.730769              0.769231                  0.56   
24              0.769231              0.769231                  0.64   
25              0.769231              0.769231                  0.64   
26              0.730769              0.769231                  0.56   
27              0.730769              0.769231                  0.56   
28              0.769231              0.769231                  0.64   
29              0.769231              0.769231                  0.64   
30              0.730769              0.769231                  0.56   
31              0.730769              0.769231                  0.56   
32              0.769231              0.807692                  0.64   
33              0.769231              0.807692                  0.64   
34              0.730769              0.769231                  0.56   
35              0.730769              0.769231                  0.56   
36              0.769231              0.807692                  0.64   
37              0.769231              0.807692                  0.64   
38              0.730769              0.769231                  0.56   
39              0.730769              0.769231                  0.56   

    split4_test_accuracy  mean_test_accuracy  std_test_accuracy  \
0                   0.76            0.756615           0.084054   
1                   0.76            0.764308           0.089930   
2                   0.76            0.741538           0.056409   
3                   0.76            0.725846           0.064486   
4                   0.76            0.748923           0.080721   
5                   0.76            0.764308           0.089930   
6                   0.76            0.733846           0.048999   
7                   0.76            0.733538           0.071152   
8                   0.76            0.748923           0.080721   
9                   0.76            0.764308           0.089930   
10                  0.76            0.717846           0.080175   
11                  0.76            0.725538           0.086344   
12                  0.76            0.756615           0.090821   
13                  0.76            0.756923           0.066250   
14                  0.76            0.733231           0.094635   
15                  0.76            0.725538           0.086344   
16                  0.76            0.756615           0.090821   
17                  0.76            0.756923           0.066250   
18                  0.76            0.733231           0.094635   
19                  0.76            0.725538           0.086344   
20                  0.76            0.764615           0.077450   
21                  0.76            0.756923           0.066250   
22                  0.76            0.733231           0.094635   
23                  0.76            0.733231           0.094635   
24                  0.80            0.772615           0.078618   
25                  0.76            0.764615           0.077450   
26                  0.76            0.733231           0.094635   
27                  0.76            0.733231           0.094635   
28                  0.80            0.772615           0.078618   
29                  0.80            0.772615           0.078618   
30                  0.76            0.725538           0.086344   
31                  0.76            0.733231           0.094635   
32                  0.80            0.780308           0.079783   
33                  0.80            0.780308           0.079783   
34                  0.76            0.725538           0.086344   
35                  0.76            0.725538           0.086344   
36                  0.80            0.780308           0.079783   
37                  0.80            0.780308           0.079783   
38                  0.76            0.725538           0.086344   
39                  0.76            0.725538           0.086344   

    rank_test_accuracy  split0_test_recall  split1_test_recall  \
0                   16            0.666667            0.888889   
1                   10            0.666667            0.888889   
2                   21            0.333333            0.777778   
3                   31            0.333333            0.777778   
4                   19            0.666667            0.888889   
5                   10            0.666667            0.888889   
6                   22            0.333333            0.777778   
7                   23            0.444444            0.777778   
8                   19            0.666667            0.888889   
9                   10            0.666667            0.888889   
10                  40            0.333333            0.777778   
11                  32            0.444444            0.777778   
12                  17            0.777778            0.888889   
13                  13            0.666667            0.888889   
14                  24            0.555556            0.777778   
15                  32            0.444444            0.777778   
16                  17            0.777778            0.888889   
17                  13            0.666667            0.888889   
18                  24            0.555556            0.777778   
19                  32            0.444444            0.777778   
20                   8            0.777778            0.888889   
21                  13            0.666667            0.888889   
22                  24            0.555556            0.777778   
23                  24            0.555556            0.777778   
24                   5            0.777778            0.888889   
25                   8            0.777778            0.888889   
26                  24            0.555556            0.777778   
27                  24            0.555556            0.777778   
28                   5            0.777778            0.888889   
29                   5            0.777778            0.888889   
30                  32            0.555556            0.777778   
31                  24            0.555556            0.777778   
32                   1            0.777778            0.888889   
33                   1            0.777778            0.888889   
34                  32            0.555556            0.777778   
35                  32            0.555556            0.777778   
36                   1            0.777778            0.888889   
37                   1            0.777778            0.888889   
38                  32            0.555556            0.777778   
39                  32            0.555556            0.777778   

    split2_test_recall  split3_test_recall  split4_test_recall  \
0             0.555556               0.750            0.666667   
1             0.777778               0.750            0.666667   
2             0.555556               0.500            0.555556   
3             0.444444               0.500            0.555556   
4             0.777778               0.750            0.666667   
5             0.777778               0.750            0.666667   
6             0.444444               0.500            0.555556   
7             0.444444               0.500            0.555556   
8             0.777778               0.750            0.666667   
9             0.777778               0.750            0.666667   
10            0.444444               0.500            0.555556   
11            0.444444               0.500            0.555556   
12            0.777778               0.750            0.666667   
13            0.777778               0.875            0.666667   
14            0.444444               0.500            0.555556   
15            0.444444               0.500            0.555556   
16            0.777778               0.750            0.666667   
17            0.777778               0.875            0.666667   
18            0.444444               0.500            0.555556   
19            0.444444               0.500            0.555556   
20            0.777778               0.875            0.666667   
21            0.777778               0.875            0.666667   
22            0.444444               0.500            0.555556   
23            0.444444               0.500            0.555556   
24            0.777778               0.875            0.777778   
25            0.777778               0.875            0.666667   
26            0.444444               0.500            0.555556   
27            0.444444               0.500            0.555556   
28            0.777778               0.875            0.777778   
29            0.777778               0.875            0.777778   
30            0.444444               0.500            0.555556   
31            0.444444               0.500            0.555556   
32            0.777778               0.875            0.777778   
33            0.777778               0.875            0.777778   
34            0.444444               0.500            0.555556   
35            0.444444               0.500            0.555556   
36            0.777778               0.875            0.777778   
37            0.777778               0.875            0.777778   
38            0.444444               0.500            0.555556   
39            0.444444               0.500            0.555556   

    mean_test_recall  std_test_recall  rank_test_recall  
0           0.705556         0.110554                20  
1           0.750000         0.082402                15  
2           0.544444         0.142292                33  
3           0.522222         0.147406                38  
4           0.750000         0.082402                15  
5           0.750000         0.082402                15  
6           0.522222         0.147406                38  
7           0.544444         0.123728                33  
8           0.750000         0.082402                15  
9           0.750000         0.082402                15  
10          0.522222         0.147406                38  
11          0.544444         0.123728                33  
12          0.772222         0.071146                13  
13          0.775000         0.096385                10  
14          0.566667         0.113312                21  
15          0.544444         0.123728                33  
16          0.772222         0.071146                13  
17          0.775000         0.096385                10  
18          0.566667         0.113312                21  
19          0.544444         0.123728                33  
20          0.797222         0.080316                 8  
21          0.775000         0.096385                10  
22          0.566667         0.113312                21  
23          0.566667         0.113312                21  
24          0.819444         0.051220                 1  
25          0.797222         0.080316                 8  
26          0.566667         0.113312                21  
27          0.566667         0.113312                21  
28          0.819444         0.051220                 1  
29          0.819444         0.051220                 1  
30          0.566667         0.113312                21  
31          0.566667         0.113312                21  
32          0.819444         0.051220                 1  
33          0.819444         0.051220                 1  
34          0.566667         0.113312                21  
35          0.566667         0.113312                21  
36          0.819444         0.051220                 1  
37          0.819444         0.051220                 1  
38          0.566667         0.113312                21  
39          0.566667         0.113312                21  

Best Parameters:
{'C': 50, 'class_weight': 'balanced', 'penalty': 'l1'}

Best Score 0.7803076923076924

/home/user1/acnagle/cla/env/cla/lib/python3.6/site-packages/sklearn/neural_network/_multilayer_perceptron.py:571: ConvergenceWarning: Stochastic Optimizer: Maximum iterations (200) reached and the optimization hasn't converged yet.
  % self.max_iter, ConvergenceWarning)
/home/user1/acnagle/cla/env/cla/lib/python3.6/site-packages/sklearn/utils/extmath.py:151: RuntimeWarning: overflow encountered in matmul
  ret = a @ b
/home/user1/acnagle/cla/env/cla/lib/python3.6/site-packages/sklearn/utils/extmath.py:151: RuntimeWarning: invalid value encountered in matmul
  ret = a @ b
/home/user1/acnagle/cla/env/cla/lib/python3.6/site-packages/numpy/core/_methods.py:151: RuntimeWarning: invalid value encountered in reduce
  ret = umr_sum(arr, axis, dtype, out, keepdims)
/home/user1/acnagle/cla/env/cla/lib/python3.6/site-packages/sklearn/neural_network/_multilayer_perceptron.py:571: ConvergenceWarning: Stochastic Optimizer: Maximum iterations (200) reached and the optimization hasn't converged yet.
  % self.max_iter, ConvergenceWarning)
/home/user1/acnagle/cla/env/cla/lib/python3.6/site-packages/sklearn/preprocessing/_label.py:768: RuntimeWarning: invalid value encountered in greater
  y = np.array(y > threshold, dtype=np.int)
/home/user1/acnagle/cla/env/cla/lib/python3.6/site-packages/sklearn/utils/extmath.py:151: RuntimeWarning: overflow encountered in matmul
  ret = a @ b
/home/user1/acnagle/cla/env/cla/lib/python3.6/site-packages/sklearn/utils/extmath.py:151: RuntimeWarning: invalid value encountered in matmul
  ret = a @ b
/home/user1/acnagle/cla/env/cla/lib/python3.6/site-packages/numpy/core/_methods.py:151: RuntimeWarning: invalid value encountered in reduce
  ret = umr_sum(arr, axis, dtype, out, keepdims)
/home/user1/acnagle/cla/env/cla/lib/python3.6/site-packages/sklearn/neural_network/_multilayer_perceptron.py:571: ConvergenceWarning: Stochastic Optimizer: Maximum iterations (300) reached and the optimization hasn't converged yet.
  % self.max_iter, ConvergenceWarning)
/home/user1/acnagle/cla/env/cla/lib/python3.6/site-packages/sklearn/preprocessing/_label.py:768: RuntimeWarning: invalid value encountered in greater
  y = np.array(y > threshold, dtype=np.int)
/home/user1/acnagle/cla/env/cla/lib/python3.6/site-packages/sklearn/utils/extmath.py:151: RuntimeWarning: overflow encountered in matmul
  ret = a @ b
/home/user1/acnagle/cla/env/cla/lib/python3.6/site-packages/sklearn/utils/extmath.py:151: RuntimeWarning: invalid value encountered in matmul
  ret = a @ b
/home/user1/acnagle/cla/env/cla/lib/python3.6/site-packages/numpy/core/_methods.py:151: RuntimeWarning: invalid value encountered in reduce
  ret = umr_sum(arr, axis, dtype, out, keepdims)
/home/user1/acnagle/cla/env/cla/lib/python3.6/site-packages/sklearn/neural_network/_multilayer_perceptron.py:571: ConvergenceWarning: Stochastic Optimizer: Maximum iterations (250) reached and the optimization hasn't converged yet.
  % self.max_iter, ConvergenceWarning)
